arxiv_id,titulo,primeiro_autor,ano,data,fase,fase_nome,seguranca,confianca_fase,justificativa_fase,tipo,tipo_nome,agentico,foco,n_buscas_recuperado,categoria_arxiv,citacoes,fwci,cit_2024,cit_2025,cit_2026,ritmo_anual_2026,aceleracao,crescimento,pct_cit_2026,momentum,oa_match,url,doi_arxiv,topico_seguranca,topico_seguranca_nome
2510.1317,Putting on the Thinking Hats: A Survey on Chain of Thought Fine-tuning from the Perspective of Human Reasoning Mechanism,Xiaoshu Chen,2025,2025-10-15T05:54:13Z,F7,Processo transversal & ciclo completo,ausente,alta,"Survey sobre técnicas transversais de fine-tuning de LLMs para raciocínio, abordando mecanismos cognitivos humanos aplicáveis a múltiplas fases (geração de código, planejamento, verificação); não é específico de uma fase única, mas de orquestração de capacidades de raciocínio.",T3,Survey narrativo,medio,Fine-tuning de LLMs para raciocínio em geração de código e matemática,1,cs.CL,0.0,,,,,,,,,sem dado,sim,https://arxiv.org/abs/2510.13170,https://doi.org/10.48550/arXiv.2510.13170,,
2509.16325,"Overhearing LLM Agents: A Survey, Taxonomy, and Roadmap",Andrew Zhu,2025,2025-09-19T18:11:04Z,F7,Processo transversal & ciclo completo,ausente,media,"Survey sobre paradigma de interação humano-IA (agentes que monitoram contexto): taxonomia, framework conceitual e best practices transversais — não é implementação, teste, manutenção ou documentação de um produto específico, mas análise de disciplina e orquestração de agentes.",T3,Survey narrativo,alto,Paradigma de interação humano-IA com agentes LLM em contextos ambientes,1,cs.CL,0.0,,,,,,,,,sem dado,sim,https://arxiv.org/abs/2509.16325,https://doi.org/10.48550/arXiv.2509.16325,,
2510.24265,The Fast and Spurious: Developer Productivity with GenAI,Sadia Afroz,2025,2025-10-28T10:23:57Z,F4,Verificação & qualidade,ausente,alta,"O foco central é avaliar qualidade e impacto da adoção de GenAI no desenvolvimento, medindo dimensões de produtividade (code review, verificação, output) típicas de verificação e qualidade.",T6,Survey com praticantes + revisão,baixo,Impacto de ferramentas GenAI na produtividade multidimensional de desenvolvedores,1,cs.SE,0.0,,,,,,,,,sem dado,sim,https://arxiv.org/abs/2510.24265,https://doi.org/10.48550/arXiv.2510.24265,,
2506.07135,Taxonomy of migration scenarios for Qiskit refactoring using LLMs,José Manuel Suárez,2025,2025-06-08T13:28:52Z,F6,Manutenção e evolução do código,ausente,revisado,"Trata-se de migração entre versões do Qiskit e refatoração de código quebrado por atualizações, caracterizando manutenção e evolução de software.",T4,Taxonomia/framework,baixo,Taxonomia de refatoração para migração entre versões do Qiskit,1,cs.SE,0.0,,0.0,0.0,0.0,,,,,sem rastro,sim,https://arxiv.org/abs/2506.07135,https://doi.org/10.48550/arXiv.2506.07135,,
2510.22003,Impact and Implications of Generative AI for Enterprise Architects in Agile Environments: A Systematic Literature Review,Stefan Julian Kooy,2025,2025-10-24T20:09:54Z,F2,Projeto e arquitetura,ausente,revisado,Revisão sistemática com protocolo Kitchenham/PRISMA que sintetiza 33 estudos primários sobre impacto de IA generativa em trabalho arquitetural.,T1,Revisão sistemática (SLR),medio,"GenAI em arquitetura empresarial ágil: casos de uso, riscos e competências",1,cs.SE,0.0,0.0,,,,,,,,sem dado,sim,https://arxiv.org/abs/2510.22003,https://doi.org/10.48550/arXiv.2510.22003,,
2506.05364,Survey of LLM Agent Communication with MCP: A Software Design Pattern Centric Review,Anjana Sarkar,2025,2025-05-26T09:11:17Z,F2,Projeto e arquitetura,ausente,revisado,Survey narrativo sobre arquitetura e padrões de design para agentes LLM; agentes autônomos são objeto central.,T3,Survey narrativo,alto,Padrões de design para comunicação em sistemas multi-agentes com LLM,1,cs.SE,0.0,,,,,,,,,sem dado,sim,https://arxiv.org/abs/2506.05364,https://doi.org/10.48550/arXiv.2506.05364,,
2509.14404,A Taxonomy of Prompt Defects in LLM Systems,Haoye Tian,2025,2025-09-17T20:11:22Z,F3,Implementação e geração de código,central,revisado,"É um survey da literatura sobre defeitos de prompt (não dados novos como execuções/commits/código), qualificando como estudo secundário, mas sem protocolo explícito de busca/inclusão descrito, por isso T3, e trata de engenharia de prompt para geração/uso de código por LLM, enquadrando-se em F3.",T3,Survey narrativo,baixo,taxonomia de defeitos de prompt em sistemas LLM,1,cs.SE,0.0,,0.0,0.0,0.0,,,,,sem dado,sim,https://arxiv.org/abs/2509.14404,https://doi.org/10.48550/arXiv.2509.14404,S6,Segurança do agente e do modelo
2407.0379,Assessing Consensus of Developers' Views on Code Readability,Agnia Sergeyuk,2024,2024-07-04T09:54:42Z,F4,Verificação & qualidade,ausente,alta,"O trabalho avalia qualidade e compreensão de código (code readability) através de surveys com desenvolvedores, alinhando-se com verificação, métricas e qualidade do código, não com planejamento (F10), documentação consultável (F11) ou descoberta de produto (F9).",T6,Survey com praticantes + revisão,medio,Consenso desenvolvedores legibilidade código contexto LLM,2,cs.SE,0.0,,,,,,,,,sem dado,sim,https://arxiv.org/abs/2407.03790,https://doi.org/10.48550/arXiv.2407.03790,,
2404.17051,Toward Improving Binary Program Comprehension via Embodied Immersion: A Survey,Dennis Brown,2024,2024-04-25T21:19:20Z,F9,Descoberta de produto e entendimento do problema,ausente,revisado,"Trata-se de compreensão de código para entender/analisar o produto binário, sem alterá-lo, caracterizando descoberta e entendimento do problema.",T3,Survey narrativo,baixo,compreensão de programas binários via realidade virtual imersiva,1,cs.HC,0.0,,0.0,0.0,0.0,,,,,sem rastro,sim,https://arxiv.org/abs/2404.17051,https://doi.org/10.48550/arXiv.2404.17051,,
2603.16975,The State of Generative AI in Software Development: Insights from Literature and a Developer Survey,Vincent Gurgul,2026,2026-03-17T12:59:59Z,F7,Processo transversal & ciclo completo,ausente,media,"Obra é survey transversal sobre impacto de GenAI em múltiplas fases do SDLC (design, implementação, teste, documentação, planejamento, requisitos), com foco em orquestração e governança; não se restringe a uma única fase.",T6,Survey com praticantes + revisão,medio,"GenAI em implementação, testes, documentação e governança no ciclo de vida",3,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2603.16975,https://doi.org/10.48550/arXiv.2603.16975,,
2604.26192,LLM-Assisted Empirical Software Engineering: Systematic Literature Review and Research Agenda,Victoria Gomes,2026,2026-04-29T00:34:39Z,F4,Verificação & qualidade,ausente,alta,"A obra é uma revisão sistemática sobre uso de LLMs em Engenharia de Software Empírica, analisando tarefas, fases e workflows — enquadra-se em verificação, qualidade e síntese metodológica de pesquisa, não em orquestração transversal de agentes (F7).",T1,Revisão sistemática (SLR),baixo,"LLMs em engenharia empírica de software: tarefas, fases, integração",2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2604.26192,https://doi.org/10.48550/arXiv.2604.26192,,
2607.261,Large Language Models for Software Engineering Diagrams: A Systematic Review of UML and ER modelling,Mojdeh Rahmanian,2026,2026-07-28T06:41:32Z,F2,Projeto & arquitetura,ausente,alta,"A obra foca em aplicações de LLMs para modelagem de diagramas UML e ER, analisando técnicas, abordagens e limitações em tarefas de construção e transformação de modelos arquiteturais e de dados, núcleo de F2.",T1,Revisão sistemática (SLR),baixo,LLMs para modelagem UML/ER em engenharia de software,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2607.26100,https://doi.org/10.48550/arXiv.2607.26100,,
2604.15385,Prompt-Driven Code Summarization: A Systematic Literature Review,Afia Farjana,2026,2026-04-16T03:25:28Z,F3,Implementação & geração de código,ausente,alta,"Foco central é geração automática de documentação a partir de código usando LLMs e engenharia de prompts, não sua manutenção ou consulta como base de conhecimento viva.",T1,Revisão sistemática (SLR),medio,Prompt engineering para sumarização de código via LLMs em engenharia de software,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2604.15385,https://doi.org/10.48550/arXiv.2604.15385,,
2603.25146,Factors Influencing the Quality of AI-Generated Code: A Synthesis of Empirical Evidence,Vehid Geruslu,2026,2026-03-26T08:06:42Z,F4,Verificação & qualidade,ausente,alta,"A obra sintetiza evidências empíricas sobre fatores que influenciam a qualidade do código gerado por IA, focando em verificação, avaliação de qualidade e confiabilidade do código, não em sua geração ou implementação.",T1,Revisão sistemática (SLR),medio,Qualidade de código gerado por LLMs e fatores influenciadores,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2603.25146,https://doi.org/10.48550/arXiv.2603.25146,,
2603.00989,Sustainable Code Generation Using Large Language Models: A Systematic Literature Review,Sabiya Banu Masthan Ali,2026,2026-03-01T08:32:36Z,F3,Implementação & geração de código,ausente,alta,"Foco central em geração de código por LLMs e análise de sua qualidade/eficiência, não em entendimento do produto (F9), planejamento (F10), documentação consultável (F11) ou orquestração multi-fase (F7).",T1,Revisão sistemática (SLR),medio,Sustentabilidade e eficiência de código gerado por LLMs,3,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2603.00989,https://doi.org/10.48550/arXiv.2603.00989,,
2607.24991,Preliminary Guidelines for Using and Evaluating GenAI Tools to Support Systematic Literature Reviews,Barbara Kitchenham,2026,2026-07-27T18:43:35Z,F7,Processo transversal & ciclo completo,ausente,media,"Trata de diretrizes gerais sobre uso e avaliação de GenAI/LLMs no processo de pesquisa (SLR), não sobre documentação viva do projeto nem fase específica do ciclo de software.",T3,Survey narrativo,medio,Diretrizes para uso e avaliação de GenAI em revisões sistemáticas,3,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2607.24991,https://doi.org/10.48550/arXiv.2607.24991,,
2604.2596,Large Language Models for Multilingual Code Intelligence: A Survey,Chao Jiang,2026,2026-04-27T20:20:26Z,F3,Implementação & geração de código,ausente,alta,"O foco central é geração e tradução de código multilíngue com LLMs, tarefas nucleares de F3 (geração, tradução, completação); não é sobre entender produto (F9), planejar/gerenciar (F10) ou documentação consultável (F11).",T3,Survey narrativo,baixo,Geração e tradução de código multilíngue com LLMs,3,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2604.25960,https://doi.org/10.48550/arXiv.2604.25960,,
2606.2369,"Beyond the Autoregressive Horizon: A Comprehensive Survey of Diffusion Models, World Modelling, and State Space Models for Code",Kishan Maharaj,2026,2026-04-09T06:52:51Z,F2,Projeto & arquitetura,ausente,alta,"Survey de arquiteturas e paradigmas emergentes (Diffusion Models, World Models, State Space Models) para superar limitações de modelos AR em raciocínio sobre código, focando em decisões arquiteturais e capacidades estruturais.",T3,Survey narrativo,medio,Paradigmas alternativos a modelos autorregressivos para geração de código,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.23690,https://doi.org/10.48550/arXiv.2606.23690,,
2605.01392,Using LLMs in Software Design: An Empirical Study of GitHub and A Practitioner Survey,Yifei Wang,2026,2026-05-02T11:29:21Z,F2,Projeto & arquitetura,ausente,alta,"O foco central é investigar empiricamente como LLMs são utilizados em tarefas de design de software (arquitetura, modelos de dados, padrões), situadas no nível de design detalhado, não em descoberta de produto, gestão ou documentação mantida.",T6,Survey com praticantes + revisão,medio,Uso de LLMs em design de software por desenvolvedores,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2605.01392,https://doi.org/10.48550/arXiv.2605.01392,,
2607.10488,Trusting AI to increase productivity? Perspectives Across the Global North and South,Adam Bokun,2026,2026-07-11T21:50:12Z,F7,Processo transversal & ciclo completo,ausente,media,"Estudo exploratório sobre relação entre confiança em GenAI e produtividade em contextos globais (disciplina transversal), não focado em uma fase específica do desenvolvimento, mas em fatores humanos e contextuais que atravessam múltiplas fases.",T6,Survey com praticantes + revisão,medio,"Confiança em GenAI, produtividade percebida, contextos Global North/South",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2607.10488,https://doi.org/10.48550/arXiv.2607.10488,,
2606.06563,AI-Driven Test Case Generation from Natural Language Requirements: A Survey of Techniques and Research Gaps,Orimoloye Folorunsho,2026,2026-06-04T15:07:23Z,F4,Verificação & qualidade,ausente,alta,"A obra é um survey sobre geração automatizada de casos de teste a partir de requisitos em linguagem natural, focando técnicas de IA/NLP para verificação e qualidade de software, não em elicitação ou especificação de requisitos.",T1,Revisão sistemática (SLR),medio,Geração automática de casos de teste a partir requisitos em linguagem natural,3,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.06563,https://doi.org/10.48550/arXiv.2606.06563,,
2605.18747,Code as Agent Harness,Xuying Ning,2026,2026-05-18T17:59:03Z,F7,Processo transversal & ciclo completo,ausente,alta,"Estuda código como infraestrutura transversal para orquestração multi-agente, planejamento, memória e tool use em sistemas agenticos — framework que integra múltiplas fases, não focado em uma única fase.",T3,Survey narrativo,alto,Código como infraestrutura para agentes LLM autônomos em engenharia de software,2,cs.CL,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2605.18747,https://doi.org/10.48550/arXiv.2605.18747,,
2605.15245,Assistance to Autonomy: A Systematic Literature Review of Agentic AI across the Software Development Life Cycle,Spyridon Alvanakis Apostolou,2026,2026-05-14T10:46:51Z,F7,Processo transversal & ciclo completo,ausente,media,"SLR sobre arquitetura, padrões e limitações de IA agêntica no SDLC como disciplina transversal; não foca descoberta/entendimento de produto específico (F9), gestão/release (F10), ou documentação mantida (F11), mas avaliação multi-fase e governança de adoção.",T1,Revisão sistemática (SLR),alto,Agentes autônomos em todo ciclo de vida desenvolvimento software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2605.15245,https://doi.org/10.48550/arXiv.2605.15245,,
2606.04967,From Prompt to Process: a Process Taxonomy and Comparative Assessment of Frameworks Supporting AI Software Development Agents,Sanderson Oliveira de Macedo,2026,2026-06-03T14:49:15Z,F7,Processo transversal & ciclo completo,ausente,alta,"Obra apresenta taxonomia multi-dimensão e framework comparativo que avalia várias fases do desenvolvimento (spec, context, roles, execution, validation, portability), caracterizando orquestração e governança de processos com IA, não focando em uma fase isolada.",T3,Survey narrativo,alto,Taxonomia de processos para frameworks de desenvolvimento de software com agentes IA,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.04967,https://doi.org/10.48550/arXiv.2606.04967,,
2607.13196,From Human-Centric to Agentic Code Review: The Impact of Different Generations of Generative AI Technology on Review Quality,Suzhen Zhong,2026,2026-07-14T18:48:20Z,F4,Verificação & qualidade,secundaria,alta,"Foco central em qualidade de revisão de código, colaboração entre revisores (humanos e IA) e caracterização de padrões de interação durante o processo de revisão, que é uma atividade de verificação e qualidade.",T3,Survey narrativo,alto,Impacto de agentes IA em qualidade e eficiência de code review,3,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2607.13196,https://doi.org/10.48550/arXiv.2607.13196,S8,"Requisito, projeto e política"
2602.13377,A Survey of Code Review Benchmarks and Evaluation Practices in Pre-LLM and LLM Era,Taufiqul Islam Khan,2026,2026-02-13T18:19:38Z,F4,Verificação & qualidade,secundaria,alta,"Foco central em benchmarks e práticas de avaliação para detecção de defetos e qualidade de código através de revisão automatizada, enquadrando-se em verificação e qualidade.",T3,Survey narrativo,medio,Benchmarks e práticas de avaliação para revisão de código com LLMs,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2602.13377,https://doi.org/10.48550/arXiv.2602.13377,S9,Benchmark e avaliação de segurança
2606.05339,A Taxonomy of Runtime Faults in Model Context Protocol Servers,Joshua Owotogbe,2026,2026-06-03T18:28:20Z,F7,Processo transversal e ciclo completo,secundaria,revisado,"Falhas em tempo de execução de servidores MCP são falhas da infraestrutura de agência, não de um produto em operação. Pela regra F7 versus F12, o objeto é a arquitetura de agência em si.",T4,Taxonomia/framework,alto,Taxonomia de falhas em tempo de execução de servidores MCP,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.05339,https://doi.org/10.48550/arXiv.2606.05339,S6,Segurança do agente e do modelo
2606.14796,"Faster Code, Deeper Debt? A Multivocal Literature Review on Technical Debt and Its Early Signs in LLM-Assisted Software Development",Ramtin Ehsani,2026,2026-06-11T14:44:30Z,F6,Manutenção e evolução do código,ausente,alta,"O trabalho examina dívida técnica introduzida por LLMs e estratégias de mitigação, com foco em manutenção de longo prazo, refatoração de código gerado, e gestão de débito acumulado — centrais em manutenção e evolução.",T3,Survey narrativo,medio,Dívida técnica em desenvolvimento assistido por LLM,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.14796,https://doi.org/10.48550/arXiv.2606.14796,,
2602.00089,Exploring the Role of Automated Feedback in Programming Education: A Systematic Literature Review,Yeonji Jung,2026,2026-01-23T05:20:37Z,F8,Formação e educação em engenharia de software,ausente,alta,"Obra de revisão sistemática sobre sistemas de feedback automatizado em educação em programação, focando aprendizado de estudantes e novatoscom análise de práticas pedagógicas.",T1,Revisão sistemática (SLR),medio,Sistemas de feedback automatizado para educação em programação,1,cs.CY,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2602.00089,https://doi.org/10.48550/arXiv.2602.00089,,
2607.21608,From Obligation to Specification: A Survey on Validating EU AI Act Requirements in RE,T. Y. Emmy Lai,2026,2026-05-18T13:02:16Z,F1,Requisitos & especificação,central,alta,"O trabalho foca na tradução de obrigações regulatórias (EU AI Act) em requisitos testáveis, auditáveis e rastreáveis — núcleo da elicitação e especificação de requisitos, não em planejamento (F10), documentação consultável (F11) ou descoberta do produto (F9).",T6,Survey com praticantes + revisão,medio,Validação de requisitos EU AI Act com ferramentas LLM-agenticas,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2607.21608,https://doi.org/10.48550/arXiv.2607.21608,S8,"Requisito, projeto e política"
2601.20112,"Usage, Effects and Requirements for AI Coding Assistants in the Enterprise: An Empirical Study",Maja Vukovic,2026,2026-01-27T22:57:20Z,F7,Processo transversal & ciclo completo,ausente,media,"Estudo empirico transversal sobre uso, experiencia e requisitos de assistentes de codigo com IA, abrangendo varias fases da engenharia de software sem foco em uma unica.",T6,Survey com praticantes + revisão,medio,"Assistentes de código IA em empresa: uso, efeitos e requisitos",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2601.20112,https://doi.org/10.48550/arXiv.2601.20112,,
2602.06052,A Survey of Agent Memory in the Second Half: Towards Self-Evolving and Long-Horizon Agents,Wei-Chieh Huang,2026,2026-01-14T07:38:38Z,F7,Processo transversal & ciclo completo,ausente,alta,"Survey sobre arquitetura de memória em agentes IA multi-fase que não se reduz a nenhuma fase única do software, mas atravessa orquestração, evolução contínua e governança de agentes autônomos.",T3,Survey narrativo,alto,Memória de agentes LLM para desenvolvimento de software e tarefas longas,2,cs.CL,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2602.06052,https://doi.org/10.48550/arXiv.2602.06052,,
2608.03392,Self-Evolving Coding Agents,Hao Zhou,2026,2026-08-04T09:43:46Z,F7,Processo transversal & ciclo completo,ausente,alta,"Trabalho de síntese sistemática sobre arquitetura multi-agente, evolução de memória/skills/colaboração e orquestração de agentes em engenharia de software—transversal às fases, não redutível a nenhuma delas.",T3,Survey narrativo,alto,Agentes de codificação autônomos que evoluem mediante feedback,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2608.03392,https://doi.org/10.48550/arXiv.2608.03392,,
2603.00059,Stochastic Parrots or Singing in Harmony? Testing Five Leading LLMs for their Ability to Replicate a Human Survey with Synthetic Data,Jason Miklian,2026,2026-02-10T09:50:33Z,F7,Processo transversal & ciclo completo,ausente,media,"O estudo avalia LLMs como ferramenta de pesquisa organizacional/survey synthetic data, sem relacao com fases do ciclo de desenvolvimento de software, sendo transversal a disciplina.",T6,Survey com praticantes + revisão,medio,Validação de dados sintéticos gerados por LLMs versus respostas humanas,1,cs.CY,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2603.00059,https://doi.org/10.48550/arXiv.2603.00059,,
2605.25536,"A Tertiary Review of Large Language Model-Based Code Generating Tasks: Trends, Challenges, and Future Directions",Muslim Chochlov,2026,2026-05-25T07:49:23Z,F3,Implementação & geração de código,ausente,alta,"Tertiary review sobre tarefas de geração de código com LLMs, síntese de evidências sobre aplicação e efeitos de modelos em CGTs, sem foco em documentação mantida, planejamento ou descoberta de produto.",T5,Estudo terciário/meta-análise,baixo,"Geração de código com LLMs: benchmarks, robustez, eficiência e avaliação",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2605.25536,https://doi.org/10.48550/arXiv.2605.25536,,
2602.04938,Large Language Models in Software Documentation and Modeling: A Literature Review and Findings,Lukas Radosky,2026,2026-02-04T16:21:50Z,F11,Gestão de conhecimento e documentação viva,ausente,revisado,"Revisa uso de LLMs para gerar e manter documentação de software e modelos, artefatos centrais da gestão do conhecimento.",T3,Survey narrativo,baixo,LLMs para documentação de software e modelagem de sistemas,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2602.04938,https://doi.org/10.48550/arXiv.2602.04938,,
2602.04467,A Framework of Critical Success Factors for Agile Software Development,Ridewaan Hanslo,2026,2026-02-04T11:56:11Z,F10,"Planejamento, gestão de projeto e releases",ausente,revisado,"O estudo mapeia fatores críticos de sucesso ligados à gestão de projetos ágeis, incluindo risco e progresso, características centrais da fase F10.",T1,Revisão sistemática (SLR),baixo,Fatores críticos de sucesso em projetos de desenvolvimento ágil de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2602.04467,https://doi.org/10.48550/arXiv.2602.04467,,
2605.24397,Breaking Changes in Software Ecosystems: A Systematic Literature Review,Juntao Chen,2026,2026-05-23T04:44:59Z,F6,Manutenção e evolução do código,ausente,revisado,Mapeamento sistemático de 97 estudos primários com taxonomia multidimensional e síntese de abordagens de detecção e mitigação.,T2,Mapeamento sistemático,baixo,Taxonomy and detection strategies for breaking changes in software dependencies,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2605.24397,https://doi.org/10.48550/arXiv.2605.24397,,
2606.23696,Privacy Engineering: A Systematic Literature Review,Nemania Borovits,2026,2026-04-30T10:03:29Z,F7,Processo transversal e ciclo completo,central,revisado,"Revisão sistemática com protocolo explícito sintetiza 90 estudos primários sobre privacidade em engenharia de software, mapeando dimensões e fases do desenvolvimento.",T1,Revisão sistemática (SLR),baixo,Engenharia de privacidade em ciclo de vida de software sob GDPR,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.23696,https://doi.org/10.48550/arXiv.2606.23696,S8,"Requisito, projeto e política"
2604.24822,A systematic literature Review for Transformer-based Software Vulnerability detection,Fiza Naseer,2026,2026-04-27T14:26:19Z,F4,Verificação e qualidade,central,revisado,Revisão sistemática com protocolo explícito (Kitchenham) sintetizando 80 estudos primários sobre modelos transformer em verificação de segurança.,T1,Revisão sistemática (SLR),baixo,Transformers para detecção de vulnerabilidades de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2604.24822,https://doi.org/10.48550/arXiv.2604.24822,S1,Detecção de vulnerabilidade em código
2603.23063,Machine Learning Models for the Early Detection of Burnout in Software Engineering: a Systematic Literature Review,Tien Rahayu Tulili,2026,2026-03-24T10:58:34Z,F7,Processo transversal e ciclo completo,ausente,revisado,Revisão sistemática com protocolo explícito sobre técnicas ML para burnout; aborda processo transversal de bem-estar e produtividade de equipe.,T1,Revisão sistemática (SLR),baixo,Detecção de burnout em engenheiros de software via machine learning,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2603.23063,https://doi.org/10.48550/arXiv.2603.23063,,
2604.00787,The Rise of Language Models in Mining Software Repositories: A Survey,Miguel Romero-Arjona,2026,2026-04-01T11:53:12Z,F7,Processo transversal e ciclo completo,ausente,revisado,"Mapeamento sistemático de 177 artigos sobre LMs em MSR, com taxonomia e tendências do campo.",T2,Mapeamento sistemático,baixo,Aplicações de modelos de linguagem em mineração de repositórios de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2604.00787,https://doi.org/10.48550/arXiv.2604.00787,,
2606.28403,Reinforcement Learning for Software Vulnerability Analysis: A Systematic Review with Emphasis on C/C++ Source Code and Static Analysis,Bruno Caro-Vásquez,2026,2026-06-24T13:09:42Z,F4,Verificação e qualidade,central,revisado,Revisão sistemática com protocolo PRISMA que sintetiza 21 estudos primários sobre RL aplicado a análise estática e…,T1,Revisão sistemática (SLR),baixo,RL para detecção de vulnerabilidades e fuzzing em C/C++,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2606.28403,https://doi.org/10.48550/arXiv.2606.28403,S1,Detecção de vulnerabilidade em código
2605.05267,Bridging Generation and Training: A Systematic Review of Quality Issues in LLMs for Code,Kaifeng He,2026,2026-05-06T09:38:31Z,F3,Implementação e geração de código,secundaria,revisado,Revisão sistemática com protocolo explícito de 114 estudos primários sobre como problemas de qualidade em dados de treino afetam a qualid…,T1,Revisão sistemática (SLR),baixo,propagação de problemas de qualidade de dados de treino para código gerado,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2605.05267,https://doi.org/10.48550/arXiv.2605.05267,S2,Segurança do código gerado por IA
2512.22256,Agentic Software Issue Resolution with Large Language Models: A Survey,Zhonghao Jiang,2025,2025-12-24T08:05:10Z,F7,Processo transversal & ciclo completo,secundaria,alta,"Foco central em framework multi-agente que orquestra múltiplas fases (entendimento, planejamento, implementação, verificação) para resolução automatizada de issues, não em uma fase isolada.",T3,Survey narrativo,alto,Agentes LLM para resolução automática de issues em repositórios software,5,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.22256,https://doi.org/10.48550/arXiv.2512.22256,S6,Segurança do agente e do modelo
2508.17692,LLM-based Agentic Reasoning Frameworks: A Survey from Methods to Scenarios,Bingxi Zhao,2025,2025-08-25T06:01:16Z,F7,Processo transversal & ciclo completo,ausente,alta,"Survey de taxonomia de frameworks de raciocínio multi-agente em IA/SE que analisa métodos, cenários e avaliação de forma transversal, sem foco em uma fase específica do ciclo de software.",T3,Survey narrativo,alto,Frameworks de raciocínio agentico baseados em LLM para engenharia de software,4,cs.AI,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2508.17692,https://doi.org/10.48550/arXiv.2508.17692,,
2509.25043,Large Language Models for Software Testing: A Research Roadmap,Cristian Augusto,2025,2025-09-29T16:58:21Z,F4,Verificação & qualidade,ausente,alta,"Roadmap sobre aplicação de LLMs em tarefas de teste de software (geração de testes, análise de qualidade), foco central em verificação e qualidade, não em descoberta, planejamento ou documentação mantida.",T3,Survey narrativo,medio,"LLMs em testes de software: geração de código, documentação, roadmap",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2509.25043,https://doi.org/10.48550/arXiv.2509.25043,,
2511.21382,"Large Language Models for Unit Test Generation: Achievements, Challenges, and Opportunities",Bei Chu,2025,2025-11-26T13:30:11Z,F4,Verificação & qualidade,ausente,alta,"Foco central em geração automatizada de testes unitários, validação, qualidade e detecção de falhas — atividades de verificação e qualidade de software.",T1,Revisão sistemática (SLR),medio,Geração automatizada de testes unitários com modelos de linguagem grandes,4,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2511.21382,https://doi.org/10.48550/arXiv.2511.21382,,
2504.21569,A Systematic Literature Review of Parameter-Efficient Fine-Tuning for Large Code Models,Saima Afrin,2025,2025-04-29T16:19:25Z,F4,Verificação & qualidade,ausente,alta,"Foco central é análise sistemática de técnicas (PEFT) para otimizar modelos de código em tarefas de SE (geração, detecção, reparo), avaliando trade-offs performance/eficiência, que é verificação e qualidade de soluções, não implementação.",T1,Revisão sistemática (SLR),baixo,Técnicas de fine-tuning eficiente para modelos de código em tarefas SE,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2504.21569,https://doi.org/10.48550/arXiv.2504.21569,,
